task	model	srho_mean	srho_sd	srho_min	2021_dataset	2022_dataset	2020_dataset	dim_red	n_modalities	feature_set
task_22	lasso	0.121	0.113	0.041	0.201	0.041	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	rf	0.076	0.162	-0.038	-0.038	0.191	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	rf+boruta	0.237	0.073	0.185	0.185	0.289	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	elnet	0.228	0.068	0.18	0.276	0.18	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_22	lasso	0.223	0.06	0.18	0.266	0.18	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_22	rf	0.195	0.082	0.137	0.137	0.253	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_22	rf+boruta	0.111	0.241	-0.059	-0.059	0.281	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_22	elnet	0.402	0.181	0.274	0.274	0.53	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	lasso	0.405	0.228	0.244	0.244	0.567	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	rf	0.368	0.18	0.24	0.495	0.24	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	rf+boruta	0.257	0.023	0.241	0.241	0.274	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	elnet	0.305	0.028	0.285	0.285	0.325	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_22	lasso	0.323	0.049	0.288	0.288	0.358	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_22	rf	0.215	0.036	0.189	0.24	0.189	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_22	rf+boruta	0.318	0.114	0.238	0.399	0.238	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_22	elnet	0.208	0.091	0.143	0.272	0.143	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_22	lasso	0.102	0.221	-0.055	0.258	-0.055	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_22	rf	0.144	0.102	0.072	0.072	0.216	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_22	rf+boruta	0.179	0.002	0.178	0.18	0.178	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_22	elnet	-0.274	0.043	-0.304	-0.244	-0.304	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	lasso	-0.264	0.042	-0.294	-0.234	-0.294	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	rf	0.359	0.108	0.283	0.283	0.435	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	rf+boruta	0.253	0.06	0.21	0.295	0.21	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	elnet	-0.295	0.129	-0.386	-0.204	-0.386	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	lasso	-0.29	0.115	-0.371	-0.209	-0.371	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	rf	0.246	0.218	0.091	0.091	0.4	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	rf+boruta	0.275	0.101	0.204	0.204	0.346	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	elnet	-0.307	0.057	-0.347	-0.267	-0.347	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	-0.299	0.053	-0.337	-0.262	-0.337	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.517	0.323	0.289	0.289	0.746	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf+boruta	0.193	0.017	0.181	0.181	0.205	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	-0.105	0.213	-0.256	-0.256	0.045	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	-0.121	0.21	-0.269	-0.269	0.027	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.493	0.196	0.354	0.354	0.632	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf+boruta	0.249	0.027	0.229	0.229	0.268	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.16	0.192	0.024	0.296	0.024	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_22	lasso	0.117	0.263	-0.069	0.303	-0.069	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_22	rf	-0.028	0.256	-0.209	-0.209	0.153	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_22	rf+boruta	0.224	0.017	0.212	0.235	0.212	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_22	elnet	0.12	0.297	-0.089	0.33	-0.089	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.108	0.314	-0.114	0.331	-0.114	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.186	0.248	0.011	0.011	0.361	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf+boruta	0.201	0.001	0.2	0.2	0.202	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.146	0.183	0.017	0.276	0.017	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.162	0.169	0.042	0.281	0.042	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.241	0.172	0.12	0.12	0.362	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf+boruta	0.161	0.017	0.149	0.172	0.149	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	-0.054	0.242	-0.225	-0.225	0.118	NA	none	3	plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	lasso	-0.054	0.243	-0.226	-0.226	0.118	NA	none	3	plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	rf	0.036	0.2	-0.106	-0.106	0.177	NA	none	3	plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	rf+boruta	0.091	0.174	-0.032	-0.032	0.214	NA	none	3	plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	elnet	0.173	0.039	0.146	0.146	0.201	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	lasso	0.067	0.172	-0.055	-0.055	0.188	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	rf	0.046	0.215	-0.106	-0.106	0.197	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	rf+boruta	-0.068	0.348	-0.314	-0.314	0.178	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	elnet	0.148	0.075	0.095	0.201	0.095	NA	none	5	plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	lasso	-0.057	0.238	-0.225	-0.225	0.112	NA	none	5	plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	rf	0.101	0.188	-0.033	-0.033	0.234	NA	none	5	plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	rf+boruta	0.152	NA	0.152	NA	0.152	NA	none	5	plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	elnet	0.119	0.032	0.096	0.142	0.096	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	lasso	0.104	0.011	0.096	0.112	0.096	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	rf	0.085	0.102	0.013	0.013	0.157	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	rf+boruta	-0.072	0.159	-0.184	-0.184	0.04	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	elnet	-0.194	0.001	-0.195	-0.195	-0.193	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	lasso	-0.239	0.059	-0.281	-0.197	-0.281	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	rf	0.269	0.111	0.191	0.191	0.347	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	rf+boruta	0.042	0.211	-0.107	0.191	-0.107	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	elnet	-0.268	0.078	-0.323	-0.213	-0.323	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	lasso	-0.306	0.109	-0.383	-0.229	-0.383	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	rf	0.33	0.093	0.265	0.265	0.396	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	rf+boruta	0.082	0.039	0.054	0.109	0.054	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	elnet	-0.279	0.101	-0.351	-0.207	-0.351	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	-0.3	0.112	-0.379	-0.221	-0.379	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.377	0.023	0.361	0.361	0.394	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf+boruta	0.267	0.12	0.182	0.182	0.352	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	-0.268	0.078	-0.323	-0.213	-0.323	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	-0.31	0.104	-0.383	-0.237	-0.383	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.314	0.022	0.299	0.33	0.299	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf+boruta	0.121	0.004	0.118	0.124	0.118	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.251	0.038	0.224	0.278	0.224	NA	none	3	t_cell_activation+metadata+baseline
task_22	lasso	0.23	0.065	0.183	0.276	0.183	NA	none	3	t_cell_activation+metadata+baseline
task_22	rf	0.206	0.03	0.185	0.185	0.227	NA	none	3	t_cell_activation+metadata+baseline
task_22	rf+boruta	0.051	0.194	-0.087	0.188	-0.087	NA	none	3	t_cell_activation+metadata+baseline
task_22	elnet	0.193	0.029	0.173	0.213	0.173	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_22	lasso	0.187	0.03	0.166	0.208	0.166	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_22	rf	0.171	0.087	0.109	0.109	0.232	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_22	rf+boruta	0.11	0.128	0.02	0.201	0.02	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_22	elnet	0.275	0.004	0.272	0.278	0.272	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_22	lasso	0.275	0.004	0.272	0.278	0.272	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_22	rf	-0.045	0.158	-0.156	0.067	-0.156	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_22	rf+boruta	0.188	NA	0.188	0.188	NA	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_22	elnet	0.126	0.239	-0.043	0.295	-0.043	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.119	0.228	-0.043	0.28	-0.043	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.03	0.121	-0.056	0.115	-0.056	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf+boruta	0.201	NA	0.201	0.201	NA	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.049	0.199	-0.091	0.19	-0.091	NA	none	3	t_cell_polarization+metadata+baseline
task_22	lasso	0.049	0.199	-0.091	0.19	-0.091	NA	none	3	t_cell_polarization+metadata+baseline
task_22	rf	0.132	0.012	0.124	0.141	0.124	NA	none	3	t_cell_polarization+metadata+baseline
task_22	elnet	0.147	0.062	0.103	0.19	0.103	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.144	0.066	0.097	0.19	0.097	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_22	rf	0.029	0.093	-0.037	-0.037	0.094	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_31	baseline	0.459	0.161	0.274	0.568	0.533	0.274	none	1	baseline
task_31	elnet	0.016	0.298	-0.221	0.351	-0.081	-0.221	none	1	metadata
task_31	lasso	0.016	0.298	-0.221	0.351	-0.081	-0.221	none	1	metadata
task_31	rf	-0.186	0.189	-0.395	-0.03	-0.395	-0.132	none	1	metadata
task_31	rf+boruta	-0.221	NA	-0.221	NA	NA	-0.221	none	1	metadata
task_31	elnet	0.421	0.187	0.211	0.568	0.483	0.211	none	2	metadata+baseline
task_31	lasso	0.438	0.197	0.211	0.568	0.533	0.211	none	2	metadata+baseline
task_31	rf	0.24	0.072	0.183	0.321	0.217	0.183	none	2	metadata+baseline
task_31	rf+boruta	0.227	0.138	0.084	0.238	0.359	0.084	none	2	metadata+baseline
task_31	elnet	0.472	0.125	0.327	0.542	0.546	0.327	none	3	pbmc_cell_frequency+metadata+baseline
task_31	lasso	0.446	0.173	0.245	0.549	0.542	0.245	none	3	pbmc_cell_frequency+metadata+baseline
task_31	rf	0.227	0.141	0.067	0.334	0.067	0.282	none	3	pbmc_cell_frequency+metadata+baseline
task_31	rf+boruta	0.194	0.266	0.036	0.036	0.502	0.045	none	3	pbmc_cell_frequency+metadata+baseline
task_31	elnet	0.314	0.293	-0.02	0.438	0.525	-0.02	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_31	lasso	0.337	0.308	-0.017	0.483	0.544	-0.017	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_31	rf	0.183	0.164	0.084	0.093	0.373	0.084	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_31	rf+boruta	0.246	0.309	0.036	0.036	0.601	0.103	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_31	elnet	0.415	0.023	0.391	0.417	0.391	0.436	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_31	lasso	0.333	0.122	0.245	0.245	0.281	0.473	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_31	rf	0.071	0.158	-0.031	-0.031	0.253	-0.009	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_31	rf+boruta	0.335	0.205	0.173	0.267	0.566	0.173	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_31	elnet	0.547	0.18	0.42	0.42	0.674	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	lasso	0.367	0.157	0.257	0.478	0.257	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	rf	0.548	0.321	0.321	0.321	0.775	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	rf+boruta	0.101	0.179	-0.026	-0.026	0.228	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	elnet	0.31	0.515	-0.054	-0.054	0.674	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	lasso	0.084	0.244	-0.089	-0.089	0.257	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	rf	0.308	0.061	0.265	0.265	0.351	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	rf+boruta	0.036	0.308	-0.182	-0.182	0.254	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	elnet	-0.113	0.045	-0.144	-0.081	-0.144	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	lasso	-0.181	0.123	-0.268	-0.094	-0.268	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	rf	0.521	0.002	0.52	0.52	0.522	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	rf+boruta	0.332	0.169	0.213	0.451	0.213	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	elnet	0.338	0.637	-0.112	-0.112	0.789	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.127	0.346	-0.118	-0.118	0.371	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.365	0.184	0.234	0.495	0.234	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf+boruta	0.162	0.131	0.069	0.254	0.069	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.356	0.659	-0.109	-0.109	0.822	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	lasso	0.188	0.43	-0.117	-0.117	0.492	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	rf	0.411	0.186	0.28	0.28	0.542	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	rf+boruta	-0.053	0.026	-0.071	-0.071	-0.035	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	elnet	0.124	0.25	-0.053	0.301	-0.053	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	lasso	0.099	0.248	-0.077	0.274	-0.077	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	rf	0.478	0.107	0.402	0.553	0.402	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	rf+boruta	0.246	0.259	0.062	0.429	0.062	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	elnet	0.52	0.38	0.251	0.251	0.789	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.273	0.139	0.174	0.174	0.371	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.482	0.23	0.32	0.32	0.645	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf+boruta	0.069	0.352	-0.18	0.318	-0.18	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.62	0.286	0.417	0.417	0.822	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	lasso	0.493	0.001	0.492	0.493	0.492	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	rf	0.37	0.294	0.162	0.162	0.578	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	rf+boruta	0.123	0.158	0.012	0.012	0.235	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	elnet	0.148	0.344	-0.095	-0.095	0.392	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	lasso	0.121	0.344	-0.122	-0.122	0.364	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	rf	0.38	0.019	0.366	0.366	0.394	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	rf+boruta	0.167	0.309	-0.051	-0.051	0.386	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	elnet	0.168	0.464	-0.16	-0.16	0.496	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	lasso	0.525	0.021	0.509	0.509	0.54	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	rf	0.446	0.114	0.365	0.365	0.527	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	rf+boruta	0.025	0.255	-0.156	-0.156	0.205	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	elnet	0.22	0.561	-0.177	-0.177	0.616	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.559	0.016	0.548	0.548	0.57	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.219	0.161	0.105	0.105	0.333	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf+boruta	0.086	0.459	-0.239	-0.239	0.411	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
