task	model	srho_mean	srho_sd	srho_min	2021_dataset	2022_dataset	2020_dataset	dim_red	n_modalities	feature_set
task_31	elnet	0.354	0.345	0.11	0.11	0.599	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_31	lasso	0.363	0.333	0.128	0.128	0.599	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_31	rf	0.374	0.015	0.364	0.385	0.364	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_31	elnet	0.303	0.326	0.072	0.072	0.533	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	lasso	0.292	0.341	0.051	0.051	0.533	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	rf	0.337	0.099	0.266	0.407	0.266	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	elnet	0.303	0.326	0.073	0.073	0.533	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.289	0.346	0.044	0.044	0.533	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.412	0.077	0.357	0.466	0.357	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.33	0.287	0.127	0.127	0.533	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.339	0.274	0.145	0.145	0.533	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.447	0.059	0.405	0.489	0.405	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.124	0.157	0.014	0.235	0.014	NA	none	3	t_cell_activation+metadata+baseline
task_31	lasso	0.12	0.153	0.012	0.228	0.012	NA	none	3	t_cell_activation+metadata+baseline
task_31	rf	0.597	0.049	0.562	0.562	0.631	NA	none	3	t_cell_activation+metadata+baseline
task_31	elnet	0.033	0.29	-0.172	0.239	-0.172	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.04	0.264	-0.146	0.227	-0.146	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.523	0.202	0.38	0.38	0.666	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.057	0.189	-0.077	0.191	-0.077	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_31	lasso	0.032	0.201	-0.11	0.174	-0.11	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_31	rf	0.369	0.035	0.344	0.344	0.393	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_31	elnet	0.098	0.199	-0.043	0.239	-0.043	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.1	0.193	-0.036	0.236	-0.036	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.372	0.033	0.349	0.395	0.349	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.46	0.032	0.437	0.437	0.483	NA	none	3	t_cell_polarization+metadata+baseline
task_31	lasso	0.461	0.031	0.439	0.439	0.483	NA	none	3	t_cell_polarization+metadata+baseline
task_31	rf	0.505	0.056	0.466	0.466	0.544	NA	none	3	t_cell_polarization+metadata+baseline
task_31	elnet	0.42	0.113	0.34	0.34	0.5	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.415	0.092	0.35	0.35	0.48	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_31	rf	0.464	0.045	0.432	0.496	0.432	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_32	baseline	-0.318	0.12	-0.431	-0.431	-0.192	-0.33	none	1	baseline
task_32	elnet	-0.171	0.26	-0.429	-0.174	-0.429	0.092	none	1	metadata
task_32	lasso	-0.171	0.26	-0.429	-0.174	-0.429	0.092	none	1	metadata
task_32	rf	-0.093	0.273	-0.4	0.123	-0.4	-0.002	none	1	metadata
task_32	elnet	0.318	0.12	0.192	0.431	0.192	0.33	none	2	metadata+baseline
task_32	lasso	0.318	0.12	0.192	0.431	0.192	0.33	none	2	metadata+baseline
task_32	rf	-0.131	0.335	-0.402	0.243	-0.232	-0.402	none	2	metadata+baseline
task_32	elnet	0.308	0.158	0.129	0.369	0.129	0.427	none	3	pbmc_cell_frequency+metadata+baseline
task_32	lasso	0.329	0.123	0.192	0.369	0.192	0.427	none	3	pbmc_cell_frequency+metadata+baseline
task_32	rf	-0.05	0.158	-0.177	0.128	-0.177	-0.1	none	3	pbmc_cell_frequency+metadata+baseline
task_32	elnet	0.211	0.047	0.157	0.242	0.157	0.232	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_32	lasso	0.178	0.038	0.155	0.221	0.157	0.155	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_32	rf	0.03	0.4	-0.378	0.047	-0.378	0.421	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_32	elnet	0.171	0.116	0.073	0.073	0.14	0.3	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_32	lasso	0.148	0.076	0.068	0.068	0.157	0.218	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_32	rf	0.101	0.334	-0.269	0.191	-0.269	0.382	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_32	elnet	0.202	0.112	0.123	0.281	0.123	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	lasso	0.17	0.031	0.148	0.192	0.148	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	rf	0.233	0.452	-0.087	0.553	-0.087	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	elnet	0.017	0.151	-0.09	-0.09	0.123	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	lasso	-0.062	0.292	-0.269	-0.269	0.144	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	rf	0.15	0.245	-0.023	0.323	-0.023	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	elnet	-0.047	0.314	-0.269	-0.269	0.174	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	lasso	-0.041	0.322	-0.269	-0.269	0.186	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	rf	0.049	0.265	-0.138	0.236	-0.138	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	elnet	-0.095	0.321	-0.322	-0.322	0.132	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.083	0.338	-0.322	-0.322	0.156	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	0.187	0.25	0.011	0.364	0.011	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	-0.117	0.289	-0.322	-0.322	0.087	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	lasso	-0.106	0.305	-0.322	-0.322	0.11	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	rf	0.106	0.275	-0.089	0.3	-0.089	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	elnet	-0.077	0.355	-0.328	-0.328	0.174	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	lasso	-0.118	0.438	-0.428	-0.428	0.191	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	rf	0.285	0.378	0.018	0.552	0.018	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	elnet	-0.143	0.389	-0.419	-0.419	0.132	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.165	0.455	-0.487	-0.487	0.156	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	0.199	0.445	-0.116	0.513	-0.116	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	0.138	0.071	0.087	0.188	0.087	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	lasso	0.112	0.012	0.104	0.12	0.104	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	rf	0.261	0.357	0.009	0.514	0.009	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	elnet	0.021	0.184	-0.109	-0.109	0.151	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	lasso	-0.047	0.288	-0.25	-0.25	0.157	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	rf	-0.13	0.261	-0.314	0.055	-0.314	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	elnet	0.001	0.183	-0.129	-0.129	0.13	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	lasso	-0.044	0.285	-0.245	-0.245	0.157	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	rf	0.075	0.231	-0.088	0.239	-0.088	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	elnet	-0.036	0.2	-0.178	-0.178	0.105	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.111	0.253	-0.29	-0.29	0.068	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	-0.074	0.225	-0.232	0.085	-0.232	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	-0.032	0.194	-0.169	-0.169	0.105	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	lasso	-0.111	0.253	-0.29	-0.29	0.068	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	rf	0.007	0.339	-0.232	0.246	-0.232	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	elnet	0.124	0.008	0.118	0.118	0.13	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_32	lasso	0.112	0.063	0.067	0.067	0.157	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_32	rf	0.016	0.434	-0.291	0.323	-0.291	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_32	elnet	0.076	0.112	-0.003	0.155	-0.003	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	0.073	0.042	0.043	0.103	0.043	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	0.128	0.444	-0.186	0.443	-0.186	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	0.085	0.126	-0.004	0.174	-0.004	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_32	lasso	0.129	0.039	0.102	0.102	0.157	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_32	rf	0.169	0.247	-0.005	0.344	-0.005	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_32	elnet	0.109	0.099	-0.005	0.168	-0.005	0.164	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	lasso	0.154	0.016	0.136	0.168	0.157	0.136	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	rf	0.09	0.282	-0.191	0.089	-0.191	0.373	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	elnet	-0.109	0.197	-0.248	-0.248	0.03	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	lasso	-0.047	0.288	-0.25	-0.25	0.157	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	rf	-0.178	0.259	-0.361	0.006	-0.361	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	elnet	-0.053	0.271	-0.245	-0.245	0.138	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	lasso	-0.023	0.315	-0.245	-0.245	0.2	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	rf	-0.115	0.122	-0.202	-0.029	-0.202	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	elnet	-0.107	0.26	-0.29	-0.29	0.077	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.057	0.331	-0.29	-0.29	0.177	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	-0.061	0.398	-0.342	0.221	-0.342	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	-0.121	0.239	-0.29	-0.29	0.048	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	lasso	-0.075	0.304	-0.29	-0.29	0.14	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	rf	-0.01	0.173	-0.132	0.112	-0.132	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	elnet	-0.122	0.417	-0.417	-0.417	0.173	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	lasso	-0.108	0.436	-0.417	-0.417	0.2	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	rf	0.127	0.373	-0.137	0.391	-0.137	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	elnet	-0.167	0.343	-0.409	-0.409	0.075	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.128	0.431	-0.432	-0.432	0.177	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	0.23	0.169	0.111	0.35	0.111	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	0.1	0.057	0.06	0.141	0.06	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	lasso	0.146	0.008	0.14	0.152	0.14	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	rf	0.149	0.349	-0.098	0.396	-0.098	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	elnet	0.117	0.332	-0.227	-0.227	0.14	0.436	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	lasso	0.144	0.372	-0.235	-0.235	0.157	0.509	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	rf	0.19	0.377	-0.142	0.11	-0.142	0.6	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	elnet	-0.049	0.282	-0.248	-0.248	0.151	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	lasso	-0.047	0.288	-0.25	-0.25	0.157	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	rf	-0.068	0.3	-0.281	0.144	-0.281	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	elnet	-0.094	0.281	-0.292	-0.292	0.105	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.111	0.253	-0.29	-0.29	0.068	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	-0.051	0.222	-0.208	0.106	-0.208	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	-0.075	0.312	-0.295	-0.295	0.145	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	lasso	-0.07	0.321	-0.297	-0.297	0.157	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	rf	-0.241	0.199	-0.382	-0.1	-0.382	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	elnet	0.119	0.157	-0.049	0.262	-0.049	0.145	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+metadata+baseline
task_32	lasso	0.131	0.175	-0.047	0.303	-0.047	0.136	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+metadata+baseline
task_32	rf	0.057	0.388	-0.391	0.261	-0.391	0.3	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+metadata+baseline
task_32	elnet	-0.106	0.251	-0.283	-0.283	0.071	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.152	0.437	-0.461	-0.461	0.157	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	0.003	0.617	-0.434	0.44	-0.434	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	0.157	0.038	0.129	0.144	0.129	0.2	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_polarization+metadata+baseline
task_32	lasso	0.168	0.036	0.139	0.139	0.157	0.209	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_polarization+metadata+baseline
task_32	rf	0.125	0.265	-0.147	0.141	-0.147	0.382	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_polarization+metadata+baseline
task_32	elnet	0.233	0.172	0.1	0.1	0.173	0.427	none	4	pbmc_cell_frequency+plasma_ab_titer+metadata+baseline
task_32	lasso	0.217	0.185	0.077	0.077	0.148	0.427	none	4	pbmc_cell_frequency+plasma_ab_titer+metadata+baseline
task_32	rf	0.216	0.282	-0.109	0.398	0.358	-0.109	none	4	pbmc_cell_frequency+plasma_ab_titer+metadata+baseline
task_32	elnet	0.133	0.086	0.073	0.194	0.073	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	lasso	0.134	0.097	0.066	0.203	0.066	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	rf	0.331	0.244	0.158	0.504	0.158	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	elnet	0.198	0.354	-0.053	-0.053	0.448	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	lasso	0.034	0.191	-0.101	-0.101	0.169	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	rf	0.091	0.287	-0.112	0.294	-0.112	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	elnet	0.18	0.316	-0.044	-0.044	0.403	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	lasso	0.092	0.176	-0.033	-0.033	0.217	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	rf	-0.001	0.426	-0.302	0.3	-0.302	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	elnet	0.096	0.316	-0.127	-0.127	0.319	NA	none	8	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.055	0.378	-0.322	-0.322	0.212	NA	none	8	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	0.042	0.367	-0.218	0.301	-0.218	NA	none	8	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	0.116	0.375	-0.149	-0.149	0.38	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	lasso	0.011	0.219	-0.144	-0.144	0.165	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	rf	-0.018	0.352	-0.266	0.231	-0.266	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
