task	model	srho_mean	srho_sd	srho_min	2021_dataset	2022_dataset	2020_dataset	dim_red	n_modalities	feature_set
task_22	elnet	0.173	0.153	0.065	0.065	0.282	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.187	0.134	0.092	0.092	0.282	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.199	0.292	-0.007	-0.007	0.405	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.173	0.153	0.065	0.065	0.282	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.187	0.134	0.092	0.092	0.282	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.14	0.027	0.121	0.159	0.121	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.108	0.297	-0.114	-0.007	-0.114	0.445	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_22	lasso	0.06	0.359	-0.265	-0.002	-0.265	0.445	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_22	rf	0.122	0.313	-0.168	-0.168	0.079	0.455	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_22	elnet	0.018	0.373	-0.245	-0.245	0.282	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	lasso	0.018	0.373	-0.246	-0.246	0.282	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	rf	0.323	0.221	0.166	0.166	0.479	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	elnet	0.04	0.33	-0.194	-0.194	0.274	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	lasso	0.018	0.362	-0.238	-0.238	0.274	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	rf	0.245	0.17	0.125	0.125	0.365	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	elnet	0.025	0.34	-0.215	-0.215	0.265	NA	pca	7	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.011	0.359	-0.243	-0.243	0.265	NA	pca	7	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.36	0.014	0.35	0.35	0.37	NA	pca	7	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.016	0.373	-0.247	-0.247	0.28	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.012	0.378	-0.255	-0.255	0.28	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.403	0.236	0.236	0.236	0.57	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.208	0.093	0.142	0.142	0.274	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_22	lasso	0.205	0.097	0.137	0.137	0.274	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_22	rf	0.256	0.122	0.17	0.17	0.343	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_22	elnet	0.294	0.042	0.265	0.324	0.265	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.202	0.089	0.139	0.139	0.265	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.355	0.285	0.154	0.154	0.556	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.178	0.144	0.076	0.076	0.28	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.181	0.14	0.082	0.082	0.28	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.205	0.15	0.099	0.099	0.311	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.064	0.408	-0.244	-0.244	-0.092	0.527	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	lasso	0.071	0.406	-0.249	-0.249	-0.065	0.527	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	rf	0.295	0.448	-0.058	-0.058	0.144	0.8	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	elnet	0.024	0.379	-0.243	-0.243	0.292	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	lasso	0.006	0.358	-0.247	-0.247	0.26	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	rf	0.322	0.144	0.22	0.22	0.423	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	elnet	0.025	0.364	-0.233	-0.233	0.282	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.033	0.39	-0.243	-0.243	0.309	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.441	0.17	0.321	0.321	0.561	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.019	0.371	-0.243	-0.243	0.282	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.017	0.374	-0.247	-0.247	0.282	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.369	0.056	0.33	0.33	0.409	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.009	0.455	-0.438	-0.008	-0.438	0.473	pca	4	pbmc_gene_expression_pca+t_cell_activation_pca+metadata+baseline
task_22	lasso	0.035	0.474	-0.419	-0.002	-0.419	0.527	pca	4	pbmc_gene_expression_pca+t_cell_activation_pca+metadata+baseline
task_22	rf	0.153	0.177	0.024	0.024	0.082	0.355	pca	4	pbmc_gene_expression_pca+t_cell_activation_pca+metadata+baseline
task_22	elnet	0.119	0.077	0.065	0.065	0.174	NA	pca	5	pbmc_gene_expression_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.118	0.037	0.092	0.092	0.144	NA	pca	5	pbmc_gene_expression_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.149	0.218	-0.005	-0.005	0.303	NA	pca	5	pbmc_gene_expression_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.009	0.455	-0.438	-0.008	-0.438	0.473	pca	4	pbmc_gene_expression_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.035	0.474	-0.419	-0.002	-0.419	0.527	pca	4	pbmc_gene_expression_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.192	0.371	-0.059	-0.059	0.018	0.618	pca	4	pbmc_gene_expression_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	-0.042	0.042	-0.071	-0.012	-0.071	NA	none	3	plasma_ab_titer+metadata+baseline
task_22	lasso	0.085	0.1	0.014	0.156	0.014	NA	none	3	plasma_ab_titer+metadata+baseline
task_22	rf	0.075	0.001	0.074	0.076	0.074	NA	none	3	plasma_ab_titer+metadata+baseline
task_22	elnet	0.317	0.344	0.074	0.074	0.561	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_22	lasso	0.302	0.357	0.05	0.05	0.554	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_22	rf	0.153	0.081	0.096	0.096	0.21	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_22	elnet	0.173	0.118	0.089	0.089	0.256	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	lasso	0.206	0.071	0.156	0.156	0.256	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	rf	0.159	0.148	0.054	0.054	0.264	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	elnet	0.18	0.035	0.156	0.156	0.205	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	lasso	0.152	0.075	0.099	0.099	0.205	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	rf	0.168	0.166	0.051	0.051	0.286	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	elnet	0.127	0.073	0.076	0.076	0.179	NA	none	7	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	lasso	0.115	0.09	0.051	0.051	0.179	NA	none	7	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	rf	0.308	0.107	0.233	0.233	0.384	NA	none	7	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	elnet	0.147	0.116	0.065	0.065	0.229	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	lasso	0.192	0.051	0.156	0.156	0.229	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	rf	0.242	0.068	0.195	0.195	0.29	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	elnet	0.183	0.256	0.001	0.001	0.364	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_22	lasso	0.256	0.376	-0.01	-0.01	0.522	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_22	rf	0.243	0.096	0.175	0.175	0.311	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_22	elnet	0.179	0.238	0.011	0.011	0.347	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	lasso	0.25	0.408	-0.039	-0.039	0.539	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	rf	0.239	0.031	0.218	0.261	0.218	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	elnet	0.303	0.322	0.076	0.076	0.531	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_22	lasso	0.357	0.284	0.156	0.156	0.558	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_22	rf	0.162	0.008	0.156	0.168	0.156	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_22	elnet	0.214	0.096	0.146	0.146	0.282	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	lasso	0.201	0.079	0.146	0.146	0.257	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	rf	0.117	0.089	0.054	0.054	0.181	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	elnet	0.193	0.011	0.184	0.201	0.184	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	lasso	0.158	0.06	0.116	0.201	0.116	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	rf	0.183	0.161	0.069	0.069	0.296	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	elnet	0.181	0.027	0.162	0.201	0.162	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	lasso	0.165	0.05	0.13	0.201	0.13	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	rf	0.215	0.143	0.114	0.114	0.316	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	elnet	0.03	0.094	-0.037	-0.037	0.096	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	lasso	0.148	0.074	0.096	0.201	0.096	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	rf	0.089	0.117	0.006	0.006	0.171	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_22	elnet	0.083	0.088	0.021	0.021	0.145	NA	none	4	plasma_ab_titer+t_cell_activation+metadata+baseline
task_22	lasso	0.176	0.035	0.151	0.201	0.151	NA	none	4	plasma_ab_titer+t_cell_activation+metadata+baseline
task_22	rf	0.169	0.16	0.056	0.056	0.282	NA	none	4	plasma_ab_titer+t_cell_activation+metadata+baseline
task_22	elnet	0.22	0.028	0.201	0.201	0.24	NA	none	5	plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	lasso	0.205	0.006	0.201	0.201	0.209	NA	none	5	plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	rf	0.232	0.169	0.113	0.113	0.352	NA	none	5	plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_22	elnet	-0.041	0.024	-0.058	-0.058	-0.025	NA	none	4	plasma_ab_titer+t_cell_polarization+metadata+baseline
task_22	lasso	0.08	0.171	-0.042	0.201	-0.042	NA	none	4	plasma_ab_titer+t_cell_polarization+metadata+baseline
task_22	rf	0.085	0.057	0.044	0.125	0.044	NA	none	4	plasma_ab_titer+t_cell_polarization+metadata+baseline
task_22	elnet	0.172	0.023	0.156	0.156	0.188	NA	pca	3	plasma_ab_titer_pca+metadata+baseline
task_22	lasso	0.172	0.023	0.156	0.156	0.188	NA	pca	3	plasma_ab_titer_pca+metadata+baseline
task_22	rf	-0.209	0.082	-0.268	-0.151	-0.268	NA	pca	3	plasma_ab_titer_pca+metadata+baseline
task_22	elnet	0.189	0.141	0.09	0.289	0.09	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_22	lasso	0.178	0.124	0.09	0.266	0.09	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_22	rf	0.073	0.178	-0.053	-0.053	0.199	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_22	elnet	0.007	0.33	-0.227	-0.227	0.24	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	lasso	0.005	0.333	-0.23	-0.23	0.24	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	rf	0.323	0.262	0.137	0.137	0.508	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	elnet	-0.02	0.309	-0.238	-0.238	0.198	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	lasso	-0.026	0.299	-0.238	-0.238	0.185	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	rf	0.302	0.279	0.105	0.105	0.499	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	elnet	-0.033	0.282	-0.232	-0.232	0.167	NA	pca	7	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	-0.048	0.283	-0.248	-0.248	0.153	NA	pca	7	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.356	0.059	0.314	0.314	0.398	NA	pca	7	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.001	0.316	-0.223	-0.223	0.224	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	-0.013	0.336	-0.251	-0.251	0.224	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.387	0.265	0.199	0.199	0.574	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.118	0.054	0.08	0.156	0.08	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_22	lasso	0.118	0.054	0.08	0.156	0.08	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_22	rf	0.037	0.251	-0.14	-0.14	0.215	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_22	elnet	0.107	0.013	0.098	0.117	0.098	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.127	0.041	0.098	0.156	0.098	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.129	0.237	-0.038	-0.038	0.296	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	-0.019	0.142	-0.119	-0.119	0.081	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.128	0.066	0.081	0.174	0.081	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.136	0.219	-0.019	-0.019	0.29	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.025	0.374	-0.239	-0.239	0.29	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	lasso	0.025	0.374	-0.239	-0.239	0.29	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	rf	0.217	0.05	0.181	0.181	0.252	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_22	elnet	0.035	0.372	-0.228	-0.228	0.297	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	lasso	0.035	0.372	-0.228	-0.228	0.297	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	rf	0.233	0.026	0.215	0.215	0.252	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_22	elnet	0.034	0.371	-0.228	-0.228	0.296	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.034	0.371	-0.228	-0.228	0.296	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.26	0.015	0.249	0.271	0.249	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.04	0.379	-0.228	-0.228	0.308	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.04	0.379	-0.228	-0.228	0.308	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.293	0.029	0.273	0.313	0.273	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.161	0.056	0.122	0.201	0.122	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_22	lasso	0.182	0.026	0.164	0.201	0.164	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_22	rf	-0.165	0.008	-0.17	-0.159	-0.17	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_22	elnet	0.126	0.105	0.052	0.201	0.052	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.126	0.105	0.052	0.201	0.052	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	-0.122	0.092	-0.187	-0.056	-0.187	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.127	0.104	0.053	0.201	0.053	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.127	0.104	0.053	0.201	0.053	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	-0.06	0.101	-0.131	0.011	-0.131	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.314	0.148	0.209	0.419	0.209	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_22	lasso	0.327	0.123	0.24	0.414	0.24	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_22	rf	0.003	0.005	-0.001	0.007	-0.001	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_22	elnet	0.064	0.046	0.031	0.031	0.096	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	lasso	0.077	0.027	0.057	0.057	0.096	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	rf	0.055	0.22	-0.101	-0.101	0.21	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_22	elnet	0.206	0.048	0.171	0.24	0.171	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	lasso	0.217	0.036	0.191	0.242	0.191	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	rf	0.177	0.105	0.102	0.102	0.251	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_22	elnet	0.224	0.029	0.204	0.245	0.204	NA	none	6	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
